"","org_id","dup_id"
"3225","2758","2758"
"3226","2759","2759"
"3227","2760","2760"
"3228","2761","2761"
"3229","2762","2762"
"3230","2763","2763"
"3231","2764","2764"
"3232","2765","2765"
"3233","2766","2766"
"3234","2767","2767"
"3235","2768","2768"
"3236","2769","2769"
"3237","2770","2770"
"3238","2771","2771"
"3239","2772","2772"
"3240","2773","2773"
"3241","2774","2774"
"3242","2775","2775"
"3243","2776","2776"
"3244","2777","2777"
"3245","2778","2778"
"3246","2778","2779"
"3247","2779","2778"
"3248","2779","2779"
"3249","2780","2780"
"3250","2781","2781"
"3251","2782","2782"
"3252","2783","2783"
"3253","2784","2784"
"3254","2785","2785"
"3255","2786","2786"
"3256","2787","2787"
"3257","2788","2788"
"3258","2789","2048"
"3259","2789","2789"
"3260","2790","2790"
"3261","2791","2791"
"3262","2792","2792"
"3263","2793","2793"
"3264","2794","2794"
"3265","2795","2795"
"3266","2796","2796"
"3267","2797","2797"
"3268","2797","2798"
"3269","2798","2797"
"3270","2798","2798"
"3271","2799","2799"
"3272","2800","2800"
"3273","2801","2801"
"3274","2801","2802"
"3275","2802","2801"
"3276","2802","2802"
"3277","2803","2803"
"3278","2804","2804"
"3279","2805","2805"
"3280","2806","2806"
"3281","2807","2807"
"3282","2808","2808"
"3283","2809","2809"
"3284","2810","2810"
"3285","2811","2062"
"3286","2811","2811"
"3287","2812","2812"
"3288","2813","2813"
"3289","2814","2814"
"3290","2815","2815"
"3291","2816","2816"
"3292","2817","2817"
"3293","2818","2818"
"3294","2819","2819"
"3295","2820","2820"
"3296","2821","2821"
"3297","2822","2822"
"3298","2823","2823"
"3299","2824","2824"
"3300","2825","2825"
"3301","2826","2826"
"3302","2827","2827"
"3303","2828","2828"
"3304","2829","2829"
"3305","2830","2830"
"3306","2831","2831"
"3307","2832","2832"
"3308","2833","2833"
"3309","2834","2834"
"3310","2835","2835"
"3311","2836","2836"
"3312","2837","2837"
"3313","2838","2838"
"3314","2839","2839"
"3315","2840","2840"
"3316","2841","2841"
"3317","2842","2842"
"3318","2843","2843"
"3319","2844","2844"
"3320","2845","2845"
"3321","2846","2846"
"3322","2847","2847"
"3323","2848","2848"
"3324","2849","2849"
"3325","2850","2850"
"3326","2851","2851"
"3327","2852","2852"
"3328","2853","2853"
"3329","2854","2854"
"3330","2855","2855"
"3331","2856","2856"
"3332","2857","2857"
"3333","2858","2858"
"3334","2859","2859"
"3335","2860","2860"
"3336","2861","2861"
"3337","2862","2862"
"3338","2863","2863"
"3339","2864","2864"
"3340","2865","2865"
"3341","2866","2866"
"3342","2867","2867"
"3343","2868","2868"
"3344","2869","2869"
"3345","2870","2870"
"3346","2871","2871"
"3347","2872","2872"
"3348","2873","2873"
"3349","2874","2874"
"3350","2875","2875"
"3351","2876","2876"
"3352","2876","3737"
"3353","2877","2877"
"3354","2878","2878"
"3355","2879","2879"
"3356","2880","2880"
"3357","2881","2881"
"3358","2882","2882"
"3359","2883","2883"
"3360","2884","2884"
"3361","2885","2885"
"3362","2886","2886"
"3363","2887","2887"
"3364","2888","2888"
"3365","2889","2889"
"3366","2890","2890"
"3367","2891","2891"
"3368","2892","2892"
"3369","2893","2893"
"3370","2894","2894"
"3371","2895","2895"
"3372","2896","2896"
"3373","2897","2897"
"3374","2898","2898"
"3375","2899","2899"
"3376","2900","2900"
"3377","2900","5525"
"3378","2901","2901"
"3379","2902","2902"
"3380","2903","2903"
"3381","2904","2904"
"3382","2905","2905"
"3383","2906","2906"
"3384","2907","2907"
"3385","2908","2908"
"3386","2909","2909"
"3387","2910","2910"
"3388","2910","2911"
"3389","2911","2910"
"3390","2911","2911"
"3391","2912","2912"
"3392","2913","2913"
"3393","2914","2914"
"3394","2915","2915"
"3395","2916","2916"
"3396","2917","2917"
"3397","2918","2918"
"3398","2919","2919"
"3399","2920","2920"
"3400","2921","2921"
"3401","2922","2922"
"3402","2923","2923"
"3403","2924","2924"
"3404","2925","2925"
"3405","2926","2926"
"3406","2927","2927"
"3407","2927","2928"
"3408","2928","2927"
"3409","2928","2928"
"3410","2929","2929"
"3411","2930","2930"
"3412","2931","2931"
"3413","2932","2932"
"3414","2933","2933"
"3415","2934","2934"
"3416","2935","2935"
"3417","2936","2936"
"3418","2937","2937"
"3419","2938","2938"
"3420","2939","2939"
"3421","2940","2940"
"3422","2941","2941"
"3423","2942","2942"
"3424","2943","2943"
"3425","2944","2944"
"3426","2945","2945"
"3427","2946","2946"
"3428","2947","2947"
"3429","2948","2948"
"3430","2949","2949"
"3431","2950","2950"
"3432","2951","2951"
"3433","2952","2952"
"3434","2953","2953"
"3435","2954","2954"
"3436","2955","2955"
"3437","2956","2956"
"3438","2957","2957"
"3439","2958","2958"
"3440","2959","2959"
"3441","2960","2960"
"3442","2961","2961"
"3443","2962","2962"
"3444","2963","2963"
"3445","2964","2964"
"3446","2965","2965"
"3447","2966","2966"
"3448","2967","2967"
"3449","2968","2968"
"3450","2969","2969"
"3451","2970","2970"
"3452","2971","2971"
"3453","2972","2972"
"3454","2973","2973"
"3455","2974","2974"
"3456","2975","2975"
"3457","2976","2976"
"3458","2977","2977"
"3459","2978","2978"
"3460","2979","2979"
"3461","2980","2980"
"3462","2981","2981"
"3463","2982","2982"
"3464","2983","2983"
"3465","2984","2984"
"3466","2985","2985"
"3467","2986","2986"
"3468","2987","2987"
"3469","2988","2988"
"3470","2989","2989"
"3471","2990","2990"
"3472","2991","2991"
"3473","2992","2992"
"3474","2993","2993"
"3475","2994","2994"
"3476","2995","2995"
"3477","2996","2996"
"3478","2997","2997"
"3479","2998","2998"
"3480","2999","2999"
"3481","3000","3000"
"3482","3001","3001"
"3483","3002","3002"
"3484","3003","3003"
"3485","3004","3004"
"3486","3005","3005"
"3487","3006","3006"
"3488","3007","3007"
"3489","3008","3008"
"3490","3009","3009"
"3491","3010","3010"
"3492","3011","3011"
"3493","3012","3012"
"3494","3013","3013"
"3495","3014","3014"
"3496","3015","3015"
"3497","3016","3016"
"3498","3017","3017"
"3499","3018","3018"
"3500","3019","3019"
"3501","3020","3020"
"3502","3021","3021"
"3503","3022","3022"
"3504","3023","3023"
"3505","3024","3024"
"3506","3025","3025"
"3507","3026","3026"
"3508","3027","3027"
"3509","3028","3028"
"3510","3029","3029"
"3511","3030","3030"
"3512","3031","3031"
"3513","3032","3032"
"3514","3033","3033"
"3515","3034","3034"
"3516","3035","3035"
"3517","3036","3036"
"3518","3037","3037"
"3519","3038","3038"
"3520","3039","3039"
"3521","3040","3040"
"3522","3041","3041"
"3523","3042","3042"
"3524","3043","3043"
"3525","3044","3044"
"3526","3045","3045"
"3527","3046","1638"
"3528","3046","3046"
"3529","3047","3047"
"3530","3048","3048"
"3531","3049","3049"
"3532","3050","3050"
"3533","3051","3051"
"3534","3052","3052"
"3535","3053","3053"
"3536","3054","3054"
"3537","3055","3055"
"3538","3056","3056"
"3539","3057","3057"
"3540","3058","3058"
"3541","3059","3059"
"3542","3060","3060"
"3543","3060","3061"
"3544","3061","3060"
"3545","3061","3061"
"3546","3062","3062"
"3547","3063","2294"
"3548","3063","3063"
"3549","3064","3064"
"3550","3065","3065"
"3551","3066","3066"
"3552","3066","3986"
"3553","3067","3067"
"3554","3068","3068"
"3555","3069","3069"
"3556","3070","3070"
"3557","3071","3071"
"3558","3072","3072"
"3559","3073","3073"
"3560","3074","3074"
"3561","3075","3075"
"3562","3076","3076"
"3563","3077","3077"
"3564","3078","3078"
"3565","3079","3079"
"3566","3080","3080"
"3567","3081","3081"
"3568","3082","3082"
"3569","3083","3083"
"3570","3084","3084"
"3571","3085","3085"
"3572","3086","3086"
"3573","3087","3087"
"3574","3087","3088"
"3575","3088","3087"
"3576","3088","3088"
"3577","3089","3089"
"3578","3090","3090"
"3579","3091","3091"
"3580","3092","3092"
"3581","3093","3093"
"3582","3094","3094"
"3583","3095","3095"
"3584","3096","3096"
"3585","3097","3097"
"3586","3098","3098"
"3587","3098","3099"
"3588","3098","3100"
"3589","3098","3101"
"3590","3099","3098"
"3591","3099","3099"
"3592","3099","3100"
"3593","3099","3101"
"3594","3100","3098"
"3595","3100","3099"
"3596","3100","3100"
"3597","3100","3101"
"3598","3101","3098"
"3599","3101","3099"
"3600","3101","3100"
"3601","3101","3101"
"3602","3102","3102"
"3603","3103","3103"
"3604","3104","3104"
"3605","3105","3105"
"3606","3106","3106"
"3607","3107","3107"
"3608","3108","3108"
"3609","3109","3109"
"3610","3110","3110"
"3611","3111","3111"
"3612","3112","3112"
"3613","3113","3113"
"3614","3114","3114"
"3615","3115","3115"
"3616","3116","3116"
"3617","3117","3117"
"3618","3118","3118"
"3619","3119","3119"
"3620","3120","3120"
"3621","3121","3121"
"3622","3122","3122"
"3623","3123","3123"
"3624","3124","3124"
"3625","3125","3125"
"3626","3126","3126"
"3627","3127","3127"
"3628","3128","3128"
"3629","3129","3129"
"3630","3130","3130"
"3631","3131","3131"
"3632","3132","3132"
"3633","3133","3133"
"3634","3134","3134"
"3635","3135","3135"
"3636","3136","3136"
"3637","3137","3137"
"3638","3138","3138"
"3639","3139","3139"
"3640","3140","3140"
"3641","3141","3141"
"3642","3141","4032"
"3643","3142","3142"
"3644","3143","3143"
"3645","3144","3144"
"3646","3145","3145"
"3647","3146","3146"
"3648","3146","3147"
"3649","3147","3146"
"3650","3147","3147"
"3651","3148","3148"
"3652","3149","3149"
"3653","3149","3150"
"3654","3150","3149"
"3655","3150","3150"
"3656","3151","3151"
"3657","3152","3152"
"3658","3153","3153"
"3659","3154","3154"
"3660","3155","3155"
"3661","3156","3156"
"3662","3157","3157"
"3663","3158","3158"
"3664","3159","3159"
"3665","3160","3160"
"3666","3161","3161"
"3667","3162","3162"
"3668","3163","3163"
"3669","3164","3164"
"3670","3165","3165"
"3671","3166","3166"
"3672","3167","3167"
"3673","3168","3168"
"3674","3169","3169"
"3675","3169","3170"
"3676","3170","3169"
"3677","3170","3170"
"3678","3171","3171"
"3679","3172","3172"
"3680","3173","3173"
"3681","3174","3174"
"3682","3175","3175"
"3683","3176","3176"
"3684","3177","3177"
"3685","3178","3178"
"3686","3179","3179"
"3687","3180","3180"
"3688","3181","3181"
"3689","3182","3182"
"3690","3183","3183"
"3691","3184","3184"
"3692","3185","3185"
"3693","3186","3186"
"3694","3187","3187"
"3695","3188","3188"
"3696","3189","3189"
"3697","3189","3190"
"3698","3190","3189"
"3699","3190","3190"
"3700","3191","3191"
"3701","3192","3192"
"3702","3193","3193"
"3703","3194","3194"
"3704","3194","3195"
"3705","3195","3194"
"3706","3195","3195"
"3707","3196","3196"
"3708","3197","3197"
"3709","3198","3198"
"3710","3199","3199"
"3711","3200","3200"
"3712","3201","3201"
"3713","3202","3202"
"3714","3203","3203"
"3715","3204","3204"
"3716","3205","3205"
"3717","3206","3206"
"3718","3207","3207"
"3719","3208","3208"
"3720","3209","3209"
"3721","3210","3210"
"3722","3211","3211"
"3723","3212","3212"
"3724","3213","3213"
"3725","3214","3214"
"3726","3215","3215"
"3727","3216","3216"
"3728","3216","3217"
"3729","3217","3216"
"3730","3217","3217"
"3731","3218","3218"
"3732","3219","3219"
"3733","3220","3220"
"3734","3221","3221"
"3735","3222","3222"
"3736","3223","3223"
"3737","3224","3224"
"3738","3225","3225"
"3739","3226","3226"
"3740","3227","3227"
"3741","3228","3228"
"3742","3229","3229"
"3743","3230","3230"
"3744","3231","3231"
"3745","3232","3232"
"3746","3233","3233"
"3747","3234","3234"
"3748","3235","3235"
"3749","3236","3236"
"3750","3237","3237"
"3751","3238","3238"
"3752","3239","3239"
"3753","3240","3240"
"3754","3241","3241"
"3755","3242","3242"
"3756","3243","3243"
"3757","3244","3244"
"3758","3245","3245"
"3759","3246","3246"
"3760","3247","3247"
"3761","3248","3248"
"3762","3249","3249"
"3763","3250","3250"
"3764","3251","3251"
"3765","3252","3252"
"3766","3253","3253"
"3767","3254","3254"
"3768","3255","3255"
"3769","3256","3256"
"3770","3257","3257"
"3771","3258","3258"
"3772","3259","3259"
"3773","3260","3260"
"3774","3261","3261"
"3775","3262","3262"
"3776","3263","3263"
"3777","3264","3264"
"3778","3265","3265"
"3779","3266","3266"
"3780","3267","3267"
"3781","3268","3268"
"3782","3269","3269"
"3783","3270","3270"
"3784","3270","3271"
"3785","3271","3270"
"3786","3271","3271"
"3787","3272","3272"
"3788","3273","3273"
"3789","3274","3274"
"3790","3275","3275"
"3791","3276","3276"
"3792","3277","3277"
"3793","3278","3278"
"3794","3279","3279"
"3795","3280","3280"
"3796","3280","3281"
"3797","3281","3280"
"3798","3281","3281"
"3799","3282","3282"
"3800","3283","3283"
"3801","3284","3284"
"3802","3285","3285"
"3803","3286","3286"
"3804","3287","3287"
"3805","3288","3288"
"3806","3289","3289"
"3807","3290","3290"
"3808","3291","3291"
"3809","3292","3292"
"3810","3293","3293"
"3811","3294","3294"
"3812","3295","3295"
"3813","3296","3296"
"3814","3297","3297"
"3815","3298","3298"
"3816","3299","3299"
"3817","3300","3300"
"3818","3300","3301"
"3819","3301","3300"
"3820","3301","3301"
"3821","3302","3302"
"3822","3303","3303"
"3823","3304","3304"
"3824","3305","3305"
"3825","3306","3306"
"3826","3307","3307"
"3827","3308","3308"
"3828","3309","3309"
"3829","3310","3310"
"3830","3311","3311"
"3831","3312","3312"
"3832","3313","3313"
"3833","3314","3314"
"3834","3315","3315"
"3835","3316","3316"
"3836","3317","3317"
"3837","3318","3318"
"3838","3319","3319"
"3839","3320","3320"
"3840","3321","3321"
"3841","3322","3322"
"3842","3323","3323"
"3843","3324","3324"
"3844","3325","3325"
"3845","3326","3326"
"3846","3327","3327"
"3847","3327","3328"
"3848","3328","3327"
"3849","3328","3328"
"3850","3329","3329"
"3851","3330","3330"
"3852","3331","3331"
"3853","3332","3332"
"3854","3333","3333"
"3855","3334","3334"
"3856","3335","3335"
"3857","3336","3336"
"3858","3337","3337"
"3859","3338","3338"
"3860","3339","3339"
"3861","3340","3340"
"3862","3341","3341"
"3863","3342","3342"
"3864","3343","3343"
"3865","3343","3344"
"3866","3344","3343"
"3867","3344","3344"
"3868","3345","3345"
"3869","3346","3346"
"3870","3347","3347"
"3871","3348","3348"
"3872","3349","3349"
"3873","3350","3350"
"3874","3350","3351"
"3875","3351","3350"
"3876","3351","3351"
"3877","3352","3352"
"3878","3353","3353"
"3879","3354","3354"
"3880","3355","3355"
"3881","3356","3356"
"3882","3357","3357"
"3883","3358","3358"
"3884","3359","3359"
"3885","3360","3360"
"3886","3361","3361"
"3887","3362","3362"
"3888","3363","3363"
"3889","3364","3364"
"3890","3365","3365"
"3891","3366","3366"
"3892","3367","3367"
"3893","3368","3368"
"3894","3369","3369"
"3895","3370","3370"
"3896","3371","3371"
"3897","3372","3372"
"3898","3373","3373"
"3899","3374","3374"
"3900","3375","3375"
"3901","3376","3376"
"3902","3377","3377"
"3903","3378","3378"
"3904","3379","3379"
"3905","3380","3380"
"3906","3381","3381"
"3907","3382","3382"
"3908","3383","3383"
"3909","3384","3384"
"3910","3384","3385"
"3911","3385","3384"
"3912","3385","3385"
"3913","3386","3386"
"3914","3387","3387"
"3915","3388","3388"
"3916","3389","3389"
"3917","3390","3390"
"3918","3391","3391"
"3919","3392","3392"
"3920","3393","3393"
"3921","3394","3394"
"3922","3395","3395"
"3923","3396","3396"
"3924","3397","3397"
"3925","3398","3398"
"3926","3399","3399"
"3927","3400","3400"
"3928","3400","3401"
"3929","3401","3400"
"3930","3401","3401"
"3931","3402","3402"
"3932","3403","3403"
"3933","3404","3404"
"3934","3404","6841"
"3935","3405","3405"
"3936","3406","3406"
"3937","3407","3407"
"3938","3408","3408"
"3939","3409","3409"
"3940","3410","3410"
"3941","3411","3411"
"3942","3412","3412"
"3943","3413","3413"
"3944","3414","3414"
"3945","3415","3415"
"3946","3416","3416"
"3947","3417","3417"
"3948","3418","3418"
"3949","3419","3419"
"3950","3420","3420"
"3951","3421","3421"
"3952","3422","3422"
"3953","3423","3423"
"3954","3424","3424"
"3955","3425","3425"
"3956","3426","3426"
"3957","3427","3427"
"3958","3428","3428"
"3959","3429","3429"
"3960","3430","3430"
"3961","3431","3431"
"3962","3432","3432"
"3963","3433","3433"
"3964","3434","3434"
"3965","3435","3435"
"3966","3436","3436"
"3967","3437","3437"
"3968","3438","3438"
"3969","3439","3439"
"3970","3440","3440"
"3971","3441","3441"
"3972","3442","3442"
"3973","3443","3443"
"3974","3443","3444"
"3975","3444","3443"
"3976","3444","3444"
"3977","3445","3445"
"3978","3446","3446"
"3979","3447","3447"
"3980","3448","3448"
"3981","3449","3449"
"3982","3450","3450"
"3983","3450","3451"
"3984","3450","4323"
"3985","3450","5155"
"3986","3450","5156"
"3987","3450","8487"
"3988","3450","9263"
"3989","3450","13960"
"3990","3450","14447"
"3991","3450","17429"
"3992","3451","3450"
"3993","3451","3451"
"3994","3451","4323"
"3995","3451","5155"
"3996","3451","5156"
"3997","3451","8487"
"3998","3451","9263"
"3999","3451","13960"
"4000","3451","14447"
"4001","3451","17429"
"4002","3452","3452"
"4003","3453","3453"
"4004","3454","3454"
"4005","3455","3455"
"4006","3456","3456"
"4007","3457","3457"
"4008","3458","3458"
"4009","3459","3459"
"4010","3460","3460"
"4011","3461","3461"
"4012","3462","3462"
"4013","3463","3463"
"4014","3464","3464"
"4015","3465","3465"
"4016","3466","3466"
"4017","3467","3467"
"4018","3468","3468"
"4019","3468","5179"
"4020","3469","3469"
"4021","3470","3470"
"4022","3471","3471"
"4023","3472","3472"
"4024","3473","3473"
"4025","3474","3474"
"4026","3475","3475"
"4027","3476","3476"
"4028","3477","3477"
"4029","3478","3478"
"4030","3479","3479"
"4031","3480","3480"
"4032","3481","3481"
"4033","3482","3482"
"4034","3483","3483"
"4035","3484","3484"
"4036","3485","3485"
"4037","3486","3486"
"4038","3487","3487"
"4039","3488","3488"
"4040","3489","3489"
"4041","3490","3490"
"4042","3491","3491"
"4043","3492","3492"
"4044","3493","3493"
"4045","3493","3494"
"4046","3493","3495"
"4047","3493","3496"
"4048","3494","3493"
"4049","3494","3494"
"4050","3494","3495"
"4051","3494","3496"
"4052","3495","3493"
"4053","3495","3494"
"4054","3495","3495"
"4055","3495","3496"
"4056","3496","3493"
"4057","3496","3494"
"4058","3496","3495"
"4059","3496","3496"
"4060","3497","3497"
"4061","3498","3498"
"4062","3499","3499"
"4063","3500","3500"
"4064","3501","3501"
"4065","3502","3502"
"4066","3502","3503"
"4067","3503","3502"
"4068","3503","3503"
"4069","3504","3504"
"4070","3505","3505"
"4071","3506","3506"
"4072","3507","3507"
"4073","3508","3508"
"4074","3509","3509"
"4075","3510","3510"
"4076","3511","3511"
"4077","3512","3512"
"4078","3513","3513"
"4079","3514","3514"
"4080","3515","3515"
"4081","3516","3516"
"4082","3517","3517"
"4083","3518","3518"
"4084","3519","3519"
"4085","3520","3520"
"4086","3521","3521"
"4087","3522","3522"
"4088","3523","3523"
"4089","3524","3524"
"4090","3525","3525"
"4091","3526","3526"
"4092","3527","3527"
"4093","3528","3528"
"4094","3529","3529"
"4095","3530","3530"
"4096","3531","3531"
"4097","3532","3532"
"4098","3533","3533"
"4099","3534","3534"
"4100","3535","3535"
"4101","3536","3536"
"4102","3537","3537"
"4103","3538","3538"
"4104","3539","3539"
"4105","3540","3540"
"4106","3541","3541"
"4107","3542","3542"
"4108","3543","3543"
"4109","3544","3544"
"4110","3545","3545"
"4111","3546","3546"
"4112","3547","3547"
"4113","3548","3548"
"4114","3549","3549"
"4115","3550","3550"
"4116","3551","3551"
"4117","3551","3552"
"4118","3552","3551"
"4119","3552","3552"
"4120","3553","3553"
"4121","3554","3554"
"4122","3555","3555"
"4123","3556","3556"
"4124","3557","3557"
"4125","3558","3558"
"4126","3559","3559"
"4127","3560","3560"
"4128","3561","3561"
"4129","3561","7795"
"4130","3562","3562"
"4131","3563","3563"
"4132","3564","3564"
"4133","3564","3565"
"4134","3565","3564"
"4135","3565","3565"
"4136","3566","3566"
"4137","3567","3567"
"4138","3568","3568"
"4139","3569","3569"
"4140","3570","3570"
"4141","3571","3571"
"4142","3572","3572"
"4143","3573","3573"
"4144","3574","3574"
"4145","3575","3575"
"4146","3576","3576"
"4147","3577","3577"
"4148","3578","3578"
"4149","3579","3579"
"4150","3580","3580"
"4151","3581","3581"
"4152","3581","3582"
"4153","3582","3581"
"4154","3582","3582"
"4155","3583","2021"
"4156","3583","3583"
"4157","3584","3584"
"4158","3585","3585"
"4159","3585","4419"
"4160","3586","3586"
"4161","3587","3587"
"4162","3588","3588"
"4163","3589","3589"
"4164","3590","3590"
"4165","3591","1405"
"4166","3591","3591"
"4167","3592","3592"
"4168","3593","3593"
"4169","3594","3594"
"4170","3595","3595"
"4171","3596","3596"
"4172","3596","3597"
"4173","3597","3596"
"4174","3597","3597"
"4175","3598","3598"
"4176","3599","3599"
"4177","3600","3600"
"4178","3601","3601"
"4179","3602","3602"
"4180","3603","3603"
"4181","3604","3604"
"4182","3605","3605"
"4183","3606","3606"
"4184","3607","3607"
"4185","3608","3608"
"4186","3609","3609"
"4187","3610","3610"
"4188","3611","3611"
"4189","3612","3612"
"4190","3613","3613"
"4191","3614","3614"
"4192","3615","3615"
"4193","3616","3616"
"4194","3617","3617"
"4195","3618","3618"
"4196","3619","3619"
"4197","3620","3620"
"4198","3621","3621"
"4199","3622","3622"
"4200","3623","3623"
"4201","3624","3624"
"4202","3625","3625"
"4203","3626","3626"
"4204","3627","3627"
"4205","3628","3628"
"4206","3629","3629"
"4207","3630","3630"
"4208","3631","3631"
"4209","3632","3632"
"4210","3633","3633"
"4211","3634","3634"
"4212","3635","3635"
"4213","3636","3636"
"4214","3637","3637"
"4215","3637","3638"
"4216","3638","3637"
"4217","3638","3638"
"4218","3639","3639"
"4219","3640","3640"
"4220","3641","3641"
"4221","3642","3642"
"4222","3643","3643"
"4223","3644","3644"
"4224","3645","3645"
"4225","3646","3646"
"4226","3647","3647"
"4227","3648","3648"
"4228","3649","3649"
"4229","3650","3650"
"4230","3651","3651"
"4231","3652","3652"
"4232","3653","3653"
"4233","3654","3654"
"4234","3654","3655"
"4235","3654","3656"
"4236","3655","3654"
"4237","3655","3655"
"4238","3655","3656"
"4239","3656","3654"
"4240","3656","3655"
"4241","3656","3656"
"4242","3657","3657"
"4243","3657","3658"
"4244","3657","3659"
"4245","3657","3660"
"4246","3658","3657"
"4247","3658","3658"
"4248","3658","3659"
"4249","3658","3660"
"4250","3659","3657"
"4251","3659","3658"
"4252","3659","3659"
"4253","3659","3660"
"4254","3660","3657"
"4255","3660","3658"
"4256","3660","3659"
"4257","3660","3660"
"4258","3661","3661"
"4259","3662","3662"
"4260","3663","3663"
"4261","3664","3664"
"4262","3665","3665"
"4263","3666","3666"
"4264","3667","3667"
"4265","3668","3668"
"4266","3669","3669"
"4267","3670","3670"
"4268","3671","3671"
"4269","3672","3672"
"4270","3673","3673"
"4271","3674","3674"
"4272","3675","3675"
"4273","3676","3676"
"4274","3677","3677"
"4275","3678","3678"
"4276","3679","3679"
"4277","3680","3680"
"4278","3681","3681"
"4279","3682","3682"
"4280","3682","3683"
"4281","3682","3684"
"4282","3683","3682"
"4283","3683","3683"
"4284","3683","3684"
"4285","3684","3682"
"4286","3684","3683"
"4287","3684","3684"
"4288","3685","3685"
"4289","3686","3686"
"4290","3687","3687"
"4291","3688","3688"
"4292","3689","3689"
"4293","3690","3690"
"4294","3691","3691"
"4295","3692","3692"
"4296","3693","3693"
"4297","3694","3694"
"4298","3695","3695"
"4299","3696","3696"
"4300","3697","3697"
"4301","3698","3698"
"4302","3699","3699"
"4303","3700","3700"
"4304","3700","3701"
"4305","3701","3700"
"4306","3701","3701"
"4307","3702","3702"
"4308","3703","3703"
"4309","3704","3704"
"4310","3705","3705"
"4311","3706","3706"
"4312","3707","3707"
"4313","3708","3708"
"4314","3709","3709"
"4315","3710","3710"
"4316","3711","3711"
"4317","3712","3712"
"4318","3713","3713"
"4319","3714","3714"
"4320","3715","3715"
"4321","3716","3716"
"4322","3717","3717"
"4323","3718","3718"
"4324","3718","4538"
"4325","3719","3719"
"4326","3720","3720"
"4327","3721","3721"
"4328","3722","3722"
"4329","3723","3723"
"4330","3724","3724"
"4331","3725","3725"
"4332","3726","3726"
"4333","3727","3727"
"4334","3728","3728"
"4335","3728","4555"
"4336","3729","3729"
"4337","3730","3730"
"4338","3731","3731"
"4339","3732","3732"
"4340","3733","3733"
"4341","3734","3734"
"4342","3735","3735"
"4343","3736","3736"
"4344","3737","2876"
"4345","3737","3737"
"4346","3738","3738"
"4347","3739","3739"
"4348","3740","3740"
"4349","3740","3741"
"4350","3741","3740"
"4351","3741","3741"
"4352","3742","3742"
"4353","3743","3743"
"4354","3744","3744"
"4355","3745","3745"
"4356","3746","3746"
"4357","3747","3747"
"4358","3748","3748"
"4359","3749","3749"
"4360","3750","3750"
"4361","3751","3751"
"4362","3752","3752"
"4363","3753","3753"
"4364","3754","3754"
"4365","3755","3755"
"4366","3756","3756"
"4367","3757","3757"
"4368","3758","3758"
"4369","3759","3759"
"4370","3760","3760"
"4371","3761","3761"
"4372","3761","3762"
"4373","3761","3763"
"4374","3761","3764"
"4375","3762","3761"
"4376","3762","3762"
"4377","3762","3763"
"4378","3762","3764"
"4379","3763","3761"
"4380","3763","3762"
"4381","3763","3763"
"4382","3763","3764"
"4383","3764","3761"
"4384","3764","3762"
"4385","3764","3763"
"4386","3764","3764"
"4387","3765","3765"
"4388","3766","3766"
"4389","3767","3767"
"4390","3768","3768"
"4391","3769","3769"
"4392","3770","3770"
"4393","3771","3771"
"4394","3772","3772"
"4395","3773","3773"
"4396","3774","3774"
"4397","3775","3775"
"4398","3776","3776"
"4399","3777","3777"
"4400","3778","3778"
"4401","3779","3779"
"4402","3780","3780"
"4403","3781","3781"
"4404","3782","3782"
"4405","3783","3783"
"4406","3784","3784"
"4407","3785","3785"
"4408","3786","3786"
"4409","3786","7982"
"4410","3787","3787"
"4411","3788","3788"
"4412","3789","3789"
"4413","3790","3790"
"4414","3791","3791"
"4415","3792","3792"
"4416","3793","3793"
"4417","3794","3794"
"4418","3795","3795"
"4419","3796","3796"
"4420","3797","3797"
"4421","3798","3798"
"4422","3798","3799"
"4423","3798","3800"
"4424","3799","3798"
"4425","3799","3799"
"4426","3799","3800"
"4427","3800","3798"
"4428","3800","3799"
"4429","3800","3800"
"4430","3801","3801"
"4431","3802","3802"
"4432","3803","3803"
"4433","3804","3804"
"4434","3805","3805"
"4435","3806","3806"
"4436","3807","3807"
"4437","3807","3808"
"4438","3807","3809"
"4439","3807","3810"
"4440","3808","3807"
"4441","3808","3808"
"4442","3808","3809"
"4443","3808","3810"
"4444","3809","3807"
"4445","3809","3808"
"4446","3809","3809"
"4447","3809","3810"
"4448","3810","3807"
"4449","3810","3808"
"4450","3810","3809"
"4451","3810","3810"
"4452","3811","3811"
"4453","3812","3812"
"4454","3813","3813"
"4455","3814","3814"
"4456","3815","3815"
"4457","3816","3816"
"4458","3816","3817"
"4459","3817","3816"
"4460","3817","3817"
"4461","3818","3818"
"4462","3819","3819"
"4463","3820","3820"
"4464","3821","3821"
"4465","3822","3822"
"4466","3823","3823"
"4467","3824","3824"
"4468","3825","3825"
"4469","3826","3826"
"4470","3827","3827"
"4471","3827","3828"
"4472","3827","3829"
"4473","3828","3827"
"4474","3828","3828"
"4475","3828","3829"
"4476","3829","3827"
"4477","3829","3828"
"4478","3829","3829"
"4479","3830","3830"
"4480","3831","3831"
"4481","3831","3832"
"4482","3831","3833"
"4483","3831","3834"
"4484","3831","3835"
"4485","3831","3836"
"4486","3832","3831"
"4487","3832","3832"
"4488","3832","3833"
"4489","3832","3834"
"4490","3832","3835"
"4491","3832","3836"
"4492","3833","3831"
"4493","3833","3832"
"4494","3833","3833"
"4495","3833","3834"
